product_id,product_name,symbol,name,side,price,qty,amount,trade_time,trade_date
集中_红利增强_V20_251229,,515300.XSHG,红利300,BUY,1.44,28700.0,41328.0,2024-06-19 09:30:00,2024-06-19
集中_红利增强_V20_251229,,515300.XSHG,红利300,SELL,1.374,28700.0,-39433.8,2024-06-21 09:30:00,2024-06-21
集中_红利增强_V20_251229,,510880.XSHG,红利ETF,BUY,3.192,12900.0,41176.8,2024-06-21 09:30:00,2024-06-21
集中_红利增强_V20_251229,,510880.XSHG,红利ETF,SELL,3.191,12900.0,-41163.9,2024-06-24 09:30:00,2024-06-24
集中_红利增强_V20_251229,,515300.XSHG,红利300,BUY,1.371,30200.0,41404.2,2024-06-24 09:30:00,2024-06-24
集中_红利增强_V20_251229,,515300.XSHG,红利300,SELL,1.372,30200.0,-41434.4,2024-06-27 09:30:00,2024-06-27
集中_红利增强_V20_251229,,513530.XSHG,港股红利,BUY,1.367,30300.0,41420.1,2024-06-27 09:30:00,2024-06-27
集中_红利增强_V20_251229,,513530.XSHG,港股红利,SELL,1.39,30300.0,-42117.0,2024-07-03 09:30:00,2024-07-03
集中_红利增强_V20_251229,,513630.XSHG,香港红利,BUY,1.188,35400.0,42055.2,2024-07-03 09:30:00,2024-07-03
集中_红利增强_V20_251229,,159509.XSHE,纳指科技ETF,SELL,1.751,27400.0,-47977.4,2024-07-11 09:30:00,2024-07-11
集中_红利增强_V20_251229,,159941.XSHE,纳指ETF,SELL,1.161,41500.0,-48181.5,2024-07-11 09:30:00,2024-07-11
