product_id,product_name,symbol,name,side,price,qty,amount,trade_time,trade_date
宽指配置_V251216,,513500.XSHG,标普500,SELL,1.526,22400.0,-34182.4,2023-08-08 09:33:00,2023-08-08
宽指配置_V251216,,159920.XSHE,恒生ETF,BUY,1.145,29800.0,34121.0,2023-08-08 09:33:00,2023-08-08
宽指配置_V251216,,159941.XSHE,纳指ETF,SELL,0.832,40400.0,-33612.8,2023-08-10 09:33:00,2023-08-10
宽指配置_V251216,,513500.XSHG,标普500,BUY,1.522,22300.0,33940.6,2023-08-10 09:33:00,2023-08-10
宽指配置_V251216,,159920.XSHE,恒生ETF,SELL,1.072,29800.0,-31945.6,2023-08-21 09:33:00,2023-08-21
宽指配置_V251216,,518880.XSHG,黄金ETF,BUY,4.43,7300.0,32339.0,2023-08-21 09:33:00,2023-08-21
宽指配置_V251216,,510300.XSHG,300ETF,SELL,3.857,8500.0,-32784.5,2023-08-31 09:33:00,2023-08-31
宽指配置_V251216,,159941.XSHE,纳指ETF,BUY,0.863,38400.0,33139.2,2023-08-31 09:33:00,2023-08-31
宽指配置_V251216,,513500.XSHG,标普500,SELL,1.473,22300.0,-32847.9,2023-09-28 09:33:00,2023-09-28
宽指配置_V251216,,510500.XSHG,500ETF,BUY,5.807,5500.0,31938.5,2023-09-28 09:33:00,2023-09-28
宽指配置_V251216,,510500.XSHG,500ETF,SELL,5.599,5500.0,-30794.5,2023-10-19 09:33:00,2023-10-19
宽指配置_V251216,,159920.XSHE,恒生ETF,BUY,1.055,30400.0,32072.0,2023-10-19 09:33:00,2023-10-19
宽指配置_V251216,,159920.XSHE,恒生ETF,SELL,1.045,30400.0,-31768.0,2023-11-02 09:33:00,2023-11-02
宽指配置_V251216,,159915.XSHE,创业板ETF,BUY,1.92,16600.0,31872.0,2023-11-02 09:33:00,2023-11-02
宽指配置_V251216,,518880.XSHG,黄金ETF,SELL,4.519,7300.0,-32988.7,2023-11-22 09:33:00,2023-11-22
宽指配置_V251216,,513500.XSHG,标普500,BUY,1.529,21100.0,32261.9,2023-11-22 09:33:00,2023-11-22
宽指配置_V251216,,159915.XSHE,创业板ETF,SELL,1.88,16600.0,-31208.0,2023-11-27 09:33:00,2023-11-27
宽指配置_V251216,,510500.XSHG,500ETF,BUY,5.673,5600.0,31768.8,2023-11-27 09:33:00,2023-11-27
宽指配置_V251216,,510500.XSHG,500ETF,SELL,5.531,5600.0,-30973.6,2023-12-11 09:33:00,2023-12-11
宽指配置_V251216,,518880.XSHG,黄金ETF,BUY,4.554,7000.0,31878.0,2023-12-11 09:33:00,2023-12-11
宽指配置_V251216,,159941.XSHE,纳指ETF,SELL,0.931,38400.0,-35750.4,2024-01-19 09:33:00,2024-01-19
宽指配置_V251216,,513500.XSHG,标普500,SELL,1.622,21100.0,-34224.2,2024-01-19 09:33:00,2024-01-19
宽指配置_V251216,,518880.XSHG,黄金ETF,SELL,4.633,7000.0,-32431.0,2024-01-19 09:33:00,2024-01-19
宽指配置_V251216,,159941.XSHE,纳指ETF,BUY,0.962,34600.0,33285.2,2024-01-22 09:33:00,2024-01-22
宽指配置_V251216,,513500.XSHG,标普500,BUY,1.652,20100.0,33205.2,2024-01-22 09:33:00,2024-01-22
宽指配置_V251216,,518880.XSHG,黄金ETF,BUY,4.656,7100.0,33057.6,2024-01-22 09:33:00,2024-01-22
宽指配置_V251216,,159941.XSHE,纳指ETF,SELL,0.964,34600.0,-33354.4,2024-01-23 09:33:00,2024-01-23
